label,t,centroid_z
295,24,8.110549084858569
295,26,7.99392700729927
333,26,8.109306260575297
509,27,13.214729241877256
117,28,5.539874739039666
509,28,13.445690721649486
117,29,5.928013816925734
295,29,7.963809523809524
326,38,7.433820598006645
673,38,18.574590163934428
30,43,4.574495049504951
30,44,4.6948118811881185
30,45,5.4507335907335905
860,46,14.428178137651821
995,46,4.384507512520869
192,49,3.3130396475770922
656,49,9.128556521739132
126,51,17.76555294117647
465,51,14.882556701030929
482,51,17.597766990291262
492,51,16.682291169451076
656,51,9.733780918727915
691,51,5.140245183887917
1329,51,18.310798722044726
492,52,15.906297872340424
1329,52,19.338398357289527
492,53,16.425938864628822
492,54,16.27466666666667
380,55,15.291157894736841
492,55,16.62815144766147
492,56,16.30252336448598
131,57,5.762774566473988
492,57,16.889934640522874
296,58,8.883308714918758
492,58,17.02499061913696
492,59,16.63127962085308
692,59,4.647862068965518
136,62,11.99680981595092
340,62,9.359170124481327
484,62,19.795537848605576
340,63,9.366681922196797
426,63,16.04457420924574
484,63,18.724814004376366
281,64,6.172
340,64,9.893756613756613
145,65,9.424
28,66,7.663888888888889
166,66,6.681766004415011
340,66,10.481335807050092
145,67,10.08416075650118
1276,67,10.189008264462808
32,69,7.228235294117647
1276,69,11.792653061224488
1744,69,8.846873706004141
98,70,8.157142857142858
32,71,6.465714285714286
